employee_id,employee_name,department_id,job_title,hire_date,employment_level,location,employment_type
1277,Janhavi Mishra,5,Systems Analyst,2025-03-25,Junior,Mumbai,Full-Time
1278,Yash Sharma,1,HR Business Partner,2024-01-11,Mid,Remote,Full-Time
1279,Tanvi Nair,6,Process Executive,2024-07-23,Junior,Mumbai,Full-Time
1280,Riya Jain,9,Research Coordinator,2025-10-18,Junior,Mumbai,Full-Time
1281,Ananya Chavan,2,Instructional Designer,2020-04-24,Senior,Pune,Full-Time
1282,Rahul Kulkarni,10,Analytics Consultant,2023-09-05,Mid,Pune,Full-Time
1283,Ishaan More,4,Marketing Manager,2023-10-29,Senior,Remote,Full-Time
1284,Kavya Kapoor,6,Process Executive,2025-10-18,Junior,Mumbai,Full-Time
1285,Dev Singh,3,Accounts Analyst,2020-02-10,Mid,Chennai,Full-Time
1286,Riya Gupta,2,Training Analyst,2024-12-23,Junior,Nagpur,Full-Time
1287,Vedant Iyer,5,Cybersecurity Analyst,2018-12-08,Lead,Bengaluru,Contract
1288,Sneha Naik,3,Accounts Analyst,2025-01-22,Junior,Chennai,Contract
1289,Mohit Bajaj,7,Business Development Executive,2023-09-26,Mid,Chennai,Full-Time
1290,Isha Nair,5,Software Engineer,2024-10-08,Junior,Nagpur,Full-Time
1291,Karan Gokhale,4,Brand Analyst,2018-12-31,Senior,Bengaluru,Full-Time
1292,Diya Khan,4,Content Strategist,2019-02-06,Senior,Mumbai,Full-Time
1293,Pranav Nair,6,Supply Chain Analyst,2021-06-09,Senior,Chennai,Contract
1294,Aniket Mane,9,Research Analyst,2024-03-09,Mid,Bengaluru,Full-Time
1295,Rutuja More,10,Analytics Consultant,2022-05-15,Mid,Remote,Contract
1296,Zoya Singh,2,Learning Program Manager,2018-02-08,Senior,Bengaluru,Full-Time
1297,Mihir Yadav,5,IT Support Specialist,2026-04-01,Junior,Hyderabad,Contract
1298,Kavya Saxena,5,Cloud Engineer,2023-02-19,Mid,Delhi NCR,Full-Time
1299,Diya Rao,10,Senior Data Analyst,2023-11-03,Senior,Mumbai,Full-Time
1300,Sneha Mehta,5,IT Support Specialist,2021-07-04,Senior,Hyderabad,Full-Time
1301,Ishaan Chavan,2,Instructional Designer,2018-08-24,Mid,Pune,Full-Time
1302,Pranav Bhosale,7,Sales Executive,2026-03-13,Junior,Nagpur,Full-Time
1303,Naina Naik,6,Quality Analyst,2026-05-14,Junior,Hyderabad,Contract
1304,Bhavna More,7,Regional Sales Manager,2018-06-23,Senior,Hyderabad,Full-Time
1305,Akash Iyer,1,HR Business Partner,2019-07-01,Senior,Nagpur,Full-Time
1306,Vedant Deshmukh,5,Cybersecurity Analyst,2019-04-09,Senior,Mumbai,Full-Time
1307,Aarav Thakur,4,Marketing Manager,2021-04-17,Senior,Nagpur,Full-Time
1308,Aditya Jadhav,10,Analytics Consultant,2025-03-18,Junior,Remote,Full-Time
1309,Janhavi Verma,4,Marketing Analyst,2024-11-26,Junior,Pune,Full-Time
1310,Aarav Nair,9,Insights Analyst,2020-02-02,Senior,Remote,Full-Time
1311,Mohit Nair,1,HR Business Partner,2023-10-08,Senior,Pune,Full-Time
1312,Meera Verma,8,Support Analyst,2020-10-21,Mid,Chennai,Full-Time
1313,Aniket Jain,9,Senior Research Analyst,2024-01-07,Senior,Remote,Full-Time
1314,Kavya Mane,2,L&D Specialist,2026-05-19,Junior,Mumbai,Full-Time
1315,Rutuja Shah,4,Content Strategist,2019-07-02,Senior,Bengaluru,Full-Time
1316,Anjali Iyer,10,Analytics Consultant,2025-06-17,Mid,Remote,Full-Time
1317,Rutuja Bajaj,4,Brand Analyst,2022-06-26,Mid,Bengaluru,Full-Time
1318,Kavya Bhosale,10,Data Analyst,2018-03-28,Mid,Hyderabad,Full-Time
1319,Sameer Thakur,7,Sales Executive,2021-11-02,Mid,Nagpur,Full-Time
1320,Naina Deshmukh,4,Digital Marketing Executive,2023-06-14,Junior,Bengaluru,Full-Time
1321,Yash Deshmukh,4,Marketing Manager,2019-04-17,Lead,Nagpur,Full-Time
1322,Priya Kapoor,5,IT Support Specialist,2019-02-27,Senior,Hyderabad,Contract
1323,Arjun Khan,7,Sales Executive,2019-09-02,Mid,Delhi NCR,Full-Time
1324,Deepa Mehta,10,Data Analyst,2022-10-13,Junior,Nagpur,Full-Time
1325,Diya Deshmukh,6,Quality Analyst,2025-11-07,Junior,Nagpur,Full-Time
1326,Janhavi Nair,1,People Operations Specialist,2022-10-16,Mid,Chennai,Full-Time
1327,Kabir Mane,10,Data Analyst,2025-12-24,Junior,Bengaluru,Full-Time
1328,Dev Rao,1,HR Business Partner,2025-05-29,Junior,Delhi NCR,Contract
1329,Pranav Verma,2,Instructional Designer,2020-01-28,Senior,Delhi NCR,Full-Time
1330,Anushka Sethi,1,People Operations Specialist,2018-02-25,Senior,Chennai,Full-Time
1331,Sakshi Bhosale,8,Support Analyst,2022-01-20,Mid,Hyderabad,Full-Time
1332,Aniket Singh,3,Financial Analyst,2022-04-23,Junior,Pune,Contract
1333,Deepa Naik,10,Analytics Consultant,2025-05-04,Mid,Mumbai,Full-Time
1334,Mihir Pawar,10,BI Analyst,2024-12-10,Junior,Bengaluru,Full-Time
1335,Harsh Mane,2,Training Analyst,2022-09-09,Mid,Chennai,Full-Time
1336,Aman Pawar,7,Regional Sales Manager,2019-04-26,Lead,Nagpur,Contract
1337,Bhavna Kapoor,10,Reporting Analyst,2023-08-26,Mid,Bengaluru,Full-Time
1338,Yash Joshi,1,HR Business Partner,2024-05-08,Junior,Remote,Contract
1339,Siddharth Bhosale,9,Insights Analyst,2018-11-04,Mid,Nagpur,Full-Time
1340,Bhavna Mishra,6,Process Executive,2020-04-27,Mid,Pune,Contract
1341,Harsh Rao,5,Systems Analyst,2025-12-08,Junior,Delhi NCR,Full-Time
1342,Rahul Deshmukh,6,Quality Analyst,2019-12-02,Mid,Pune,Full-Time
1343,Isha Sethi,10,Senior Data Analyst,2021-02-11,Lead,Pune,Full-Time
1344,Aarav Yadav,10,Analytics Consultant,2020-05-10,Senior,Chennai,Full-Time
1345,Harsh Thakur,1,HR Analyst,2025-11-29,Mid,Nagpur,Contract
1346,Aarav Bajaj,4,Brand Analyst,2018-08-23,Senior,Hyderabad,Full-Time
1347,Anushka Gokhale,2,Learning Program Manager,2018-03-06,Senior,Mumbai,Full-Time
1348,Sneha Kapoor,10,Senior Data Analyst,2020-11-20,Lead,Hyderabad,Full-Time
1349,Sneha Saxena,3,Finance Executive,2021-01-05,Mid,Bengaluru,Full-Time
1350,Avni Mane,3,Finance Executive,2026-02-22,Junior,Mumbai,Full-Time
1351,Chetan Joshi,3,Senior Financial Analyst,2020-01-28,Lead,Remote,Full-Time
1352,Chetan Bajaj,7,Account Manager,2018-03-28,Senior,Hyderabad,Full-Time
1353,Tanvi Khan,2,L&D Coordinator,2022-10-13,Mid,Bengaluru,Full-Time
1354,Anjali Bajaj,6,Operations Analyst,2022-03-28,Mid,Pune,Full-Time
1355,Sneha Kapoor,3,FP&A Analyst,2018-12-09,Senior,Pune,Full-Time
1356,Ananya Joshi,6,Quality Analyst,2021-10-18,Senior,Remote,Contract
1357,Pooja Singh,9,Research Coordinator,2019-10-31,Senior,Pune,Contract
1358,Aditi Bajaj,7,Sales Executive,2025-01-14,Junior,Mumbai,Contract
1359,Mohit Singh,4,Content Strategist,2023-09-27,Senior,Hyderabad,Full-Time
1360,Tanvi Rao,3,Accounts Analyst,2022-04-28,Junior,Nagpur,Full-Time
1361,Ishaan Verma,5,Software Engineer,2019-03-28,Mid,Chennai,Full-Time
1362,Sameer Singh,5,Cybersecurity Analyst,2018-12-14,Lead,Bengaluru,Full-Time
1363,Naina Singh,6,Quality Analyst,2024-09-22,Junior,Delhi NCR,Full-Time
1364,Varun Verma,9,Senior Research Analyst,2021-01-15,Lead,Delhi NCR,Full-Time
1365,Avni Shah,8,Support Analyst,2019-09-01,Senior,Nagpur,Full-Time
1366,Anjali Mishra,7,Account Manager,2023-05-14,Senior,Delhi NCR,Full-Time
1367,Kunal Verma,1,People Operations Specialist,2019-06-07,Mid,Remote,Full-Time
1368,Sneha Shah,5,Systems Analyst,2022-08-23,Mid,Hyderabad,Full-Time
1369,Pranav Chavan,5,Systems Analyst,2023-07-30,Mid,Nagpur,Full-Time
1370,Anushka Naik,6,Process Executive,2022-09-24,Mid,Mumbai,Full-Time
1371,Aditi Verma,5,Cybersecurity Analyst,2020-04-12,Lead,Remote,Full-Time
1372,Komal Sethi,10,Senior Data Analyst,2018-09-02,Lead,Bengaluru,Full-Time
1373,Mohit Deshmukh,5,IT Support Specialist,2024-03-08,Senior,Hyderabad,Full-Time
1374,Zoya Singh,8,Customer Experience Analyst,2019-04-26,Lead,Nagpur,Full-Time
1375,Yash Nair,7,Sales Executive,2022-10-06,Mid,Remote,Contract
1376,Avni Mehta,9,Market Research Associate,2018-05-04,Mid,Mumbai,Full-Time
1377,Chetan Pawar,6,Process Executive,2022-09-02,Junior,Delhi NCR,Full-Time
1378,Tanvi Naik,5,Software Engineer,2021-10-13,Mid,Delhi NCR,Full-Time
1379,Siddharth Kulkarni,2,L&D Specialist,2025-03-16,Junior,Pune,Full-Time
1380,Nikhil Chavan,8,Support Analyst,2025-08-16,Mid,Delhi NCR,Full-Time
1381,Ananya Bhosale,5,Cloud Engineer,2019-10-05,Senior,Bengaluru,Full-Time
1382,Chetan Bajaj,5,Software Engineer,2018-08-18,Mid,Remote,Full-Time
1383,Kunal Kulkarni,4,Marketing Analyst,2025-03-14,Junior,Chennai,Full-Time
1384,Komal Kapoor,3,FP&A Analyst,2019-03-21,Mid,Pune,Full-Time
1385,Dev Kapoor,4,Marketing Analyst,2024-01-28,Junior,Delhi NCR,Full-Time
1386,Gaurav Gupta,6,Operations Analyst,2025-02-27,Mid,Pune,Contract
1387,Kabir Mehta,10,Reporting Analyst,2023-06-05,Junior,Pune,Full-Time
1388,Kabir Gokhale,8,Team Lead - Support,2022-06-19,Mid,Chennai,Full-Time
1389,Rutuja Bhosale,7,Sales Analyst,2019-02-03,Senior,Bengaluru,Full-Time
1390,Aditya Rao,6,Process Executive,2022-04-15,Mid,Bengaluru,Full-Time
1391,Zoya Deshmukh,1,HR Analyst,2025-01-07,Junior,Bengaluru,Full-Time
1392,Mihir Kapoor,10,Reporting Analyst,2023-08-17,Mid,Remote,Full-Time
1393,Naina Patil,4,Brand Analyst,2022-01-15,Mid,Hyderabad,Full-Time
1394,Avni Mishra,10,Analytics Consultant,2024-10-21,Junior,Mumbai,Full-Time
1395,Ananya Pawar,2,Training Analyst,2021-06-21,Senior,Remote,Full-Time
1396,Isha Mishra,2,Training Analyst,2021-04-25,Mid,Chennai,Full-Time
1397,Harsh Pawar,1,People Operations Specialist,2025-12-20,Mid,Remote,Full-Time
1398,Komal Sethi,10,Reporting Analyst,2024-05-18,Mid,Nagpur,Full-Time
1399,Komal Bhosale,9,Research Coordinator,2025-08-19,Junior,Chennai,Full-Time
1400,Vedant Patil,7,Sales Executive,2023-09-04,Mid,Hyderabad,Contract
1401,Bhavna Mishra,1,HR Business Partner,2019-03-08,Senior,Mumbai,Full-Time
1402,Kavya Jain,5,Cloud Engineer,2023-03-09,Mid,Remote,Full-Time
1403,Meera Gokhale,1,HR Business Partner,2026-03-17,Junior,Hyderabad,Full-Time
1404,Sameer Pawar,4,Digital Marketing Executive,2021-07-23,Mid,Remote,Full-Time
1405,Pooja Singh,4,Marketing Manager,2018-06-06,Senior,Hyderabad,Full-Time
1406,Akash Jadhav,6,Quality Analyst,2024-09-28,Mid,Nagpur,Full-Time
1407,Siddharth More,3,Senior Financial Analyst,2020-05-16,Lead,Nagpur,Full-Time
1408,Aman Gupta,3,Finance Executive,2019-12-23,Mid,Mumbai,Full-Time
1409,Radhika Joshi,9,Senior Research Analyst,2023-01-24,Senior,Delhi NCR,Full-Time
1410,Naina Shah,8,Customer Experience Analyst,2019-01-14,Lead,Delhi NCR,Full-Time
1411,Rahul Naik,3,Accounts Analyst,2022-09-13,Mid,Nagpur,Full-Time
1412,Aarav Chavan,10,BI Analyst,2024-05-25,Mid,Mumbai,Contract
1413,Mihir Thakur,6,Quality Analyst,2021-08-19,Mid,Pune,Full-Time
1414,Kabir Nair,9,Senior Research Analyst,2019-08-28,Senior,Nagpur,Full-Time
1415,Arjun Yadav,6,Supply Chain Analyst,2018-01-16,Lead,Remote,Contract
1416,Deepa Iyer,1,HR Coordinator,2020-06-14,Senior,Bengaluru,Contract
1417,Deepa More,5,Software Engineer,2021-11-26,Mid,Chennai,Full-Time
1418,Anjali Naik,1,HR Business Partner,2021-06-11,Senior,Remote,Full-Time
1419,Naina Bhosale,5,Cloud Engineer,2021-12-13,Senior,Mumbai,Full-Time
1420,Sameer Kulkarni,5,Cloud Engineer,2022-03-09,Mid,Nagpur,Full-Time
1421,Sneha Rao,9,Research Analyst,2025-09-21,Junior,Mumbai,Full-Time
1422,Mohit Nair,1,HR Business Partner,2018-03-09,Senior,Mumbai,Full-Time
1423,Mohit Joshi,6,Quality Analyst,2018-05-14,Senior,Remote,Contract
1424,Anjali Verma,5,Cybersecurity Analyst,2020-03-12,Lead,Remote,Full-Time
1425,Rutuja Khan,9,Research Analyst,2025-03-26,Junior,Chennai,Full-Time
1426,Harsh Rao,6,Supply Chain Analyst,2021-01-01,Lead,Nagpur,Full-Time
1427,Aditi Singh,1,People Operations Specialist,2022-08-26,Junior,Chennai,Full-Time
1428,Gaurav Chavan,2,Instructional Designer,2024-06-01,Senior,Hyderabad,Contract
1429,Rohan Iyer,7,Regional Sales Manager,2018-07-31,Lead,Bengaluru,Full-Time
1430,Kabir Bhosale,10,Reporting Analyst,2019-12-13,Senior,Nagpur,Full-Time
1431,Sneha Mishra,1,HR Business Partner,2019-06-02,Senior,Delhi NCR,Contract
1432,Ananya Sharma,2,Instructional Designer,2021-08-13,Mid,Pune,Contract
1433,Ananya Mishra,2,Instructional Designer,2024-12-06,Junior,Pune,Full-Time
1434,Kavya Kulkarni,10,BI Analyst,2025-02-11,Junior,Hyderabad,Full-Time
1435,Kunal Gokhale,3,Finance Executive,2020-10-01,Senior,Pune,Full-Time
1436,Sneha Mishra,1,People Operations Specialist,2019-08-12,Senior,Mumbai,Full-Time
1437,Ishaan Gupta,10,BI Analyst,2019-05-18,Mid,Mumbai,Full-Time
1438,Dev Khan,5,IT Support Specialist,2022-01-20,Senior,Remote,Full-Time
1439,Aman Joshi,5,Cybersecurity Analyst,2023-06-16,Senior,Nagpur,Full-Time
1440,Bhavna Kulkarni,9,Research Coordinator,2025-02-08,Mid,Pune,Full-Time
1441,Aditya Nair,7,Sales Analyst,2025-01-29,Junior,Chennai,Full-Time
1442,Bhavna Bhosale,10,Reporting Analyst,2024-09-23,Junior,Mumbai,Full-Time
1443,Priya Gokhale,6,Process Executive,2024-01-05,Junior,Hyderabad,Full-Time
1444,Arjun Deshmukh,2,L&D Coordinator,2020-06-07,Mid,Bengaluru,Full-Time
1445,Kavya Naik,4,Marketing Manager,2020-03-27,Lead,Delhi NCR,Full-Time
1446,Meera Jadhav,8,Customer Success Associate,2023-07-24,Mid,Delhi NCR,Full-Time
1447,Meera Nair,3,FP&A Analyst,2026-01-17,Junior,Bengaluru,Full-Time
1448,Neha Iyer,10,Reporting Analyst,2023-06-22,Mid,Chennai,Contract
1449,Rohan Verma,2,Training Analyst,2022-04-18,Mid,Mumbai,Full-Time
1450,Harsh Mishra,2,Learning Program Manager,2018-05-19,Lead,Nagpur,Full-Time
1451,Radhika Verma,6,Operations Manager,2025-03-27,Mid,Pune,Full-Time
1452,Chetan Verma,2,L&D Specialist,2021-08-14,Mid,Mumbai,Full-Time
1453,Kabir Nair,7,Sales Executive,2022-03-04,Junior,Chennai,Full-Time
1454,Kabir Mane,7,Sales Analyst,2020-05-25,Senior,Mumbai,Full-Time
1455,Aniket Chavan,4,Brand Analyst,2020-05-19,Senior,Mumbai,Contract
1456,Naina Shah,9,Research Coordinator,2022-09-24,Mid,Hyderabad,Full-Time
1457,Isha Iyer,1,HR Executive,2023-07-17,Mid,Mumbai,Full-Time
1458,Gaurav Mishra,2,L&D Coordinator,2021-08-31,Mid,Delhi NCR,Full-Time
1459,Nikhil Rao,7,Sales Analyst,2024-06-16,Senior,Nagpur,Full-Time
1460,Tanvi Sharma,9,Research Analyst,2023-12-01,Junior,Remote,Full-Time
1461,Isha Shah,8,Support Analyst,2022-08-28,Mid,Nagpur,Full-Time
1462,Akash Khan,6,Quality Analyst,2021-07-06,Mid,Remote,Full-Time
1463,Shreya Nair,9,Senior Research Analyst,2019-05-13,Lead,Pune,Full-Time
1464,Kabir Sethi,1,HR Business Partner,2018-02-12,Mid,Hyderabad,Full-Time
1465,Komal Bajaj,1,HR Executive,2026-02-13,Mid,Pune,Full-Time
1466,Janhavi Mehta,9,Research Coordinator,2018-06-26,Mid,Chennai,Contract
1467,Bhavna Jadhav,8,Customer Success Associate,2022-04-04,Mid,Remote,Full-Time
1468,Mohit Yadav,2,Instructional Designer,2019-08-30,Senior,Mumbai,Contract
1469,Pranav Gupta,6,Quality Analyst,2024-06-25,Mid,Remote,Full-Time
1470,Kavya Chavan,1,People Operations Specialist,2021-04-28,Senior,Hyderabad,Full-Time
1471,Aarav More,1,HR Analyst,2023-07-19,Junior,Remote,Full-Time
1472,Sakshi Gokhale,3,Senior Financial Analyst,2019-03-05,Senior,Chennai,Full-Time
1473,Priya Nair,7,Business Development Executive,2025-05-08,Junior,Hyderabad,Full-Time
1474,Priya Joshi,5,Cloud Engineer,2023-01-28,Senior,Hyderabad,Full-Time
1475,Rohan Yadav,4,Content Strategist,2019-11-04,Senior,Bengaluru,Full-Time
1476,Aditi Mane,9,Insights Analyst,2026-05-10,Junior,Bengaluru,Full-Time
1477,Kavya Gupta,1,HR Executive,2025-06-04,Junior,Mumbai,Full-Time
1478,Naina Bhosale,5,Cloud Engineer,2019-09-09,Senior,Pune,Full-Time
1479,Kunal Thakur,4,Brand Analyst,2019-02-05,Mid,Hyderabad,Full-Time
1480,Radhika Kapoor,3,Finance Executive,2019-12-25,Senior,Nagpur,Full-Time
1481,Anjali Deshmukh,7,Sales Executive,2025-04-01,Junior,Pune,Full-Time
1482,Aniket Gupta,6,Process Executive,2020-09-04,Mid,Nagpur,Full-Time
1483,Yash Gupta,5,Cloud Engineer,2020-06-19,Senior,Hyderabad,Full-Time
1484,Zoya Kapoor,8,Support Analyst,2021-11-24,Mid,Pune,Full-Time
1485,Rutuja Rao,3,Accounts Analyst,2025-11-09,Junior,Bengaluru,Full-Time
1486,Nikhil Singh,7,Sales Executive,2019-11-14,Mid,Remote,Full-Time
1487,Aman Kulkarni,4,Marketing Manager,2019-12-29,Lead,Pune,Contract
1488,Pranav Sethi,4,Digital Marketing Executive,2023-04-25,Mid,Remote,Full-Time
1489,Ishaan Bajaj,1,People Operations Specialist,2018-03-13,Senior,Bengaluru,Full-Time
1490,Rutuja Shah,8,Team Lead - Support,2019-02-14,Senior,Remote,Full-Time
1491,Harsh Verma,10,Analytics Consultant,2020-11-20,Senior,Pune,Full-Time
1492,Anushka More,4,Marketing Manager,2021-09-28,Senior,Remote,Full-Time
1493,Aditi Singh,3,Finance Executive,2023-10-29,Mid,Hyderabad,Full-Time
1494,Rutuja Naik,4,Brand Analyst,2018-05-07,Mid,Chennai,Full-Time
1495,Kunal Yadav,8,Customer Experience Analyst,2020-03-04,Lead,Mumbai,Full-Time
1496,Neha Mane,9,Market Research Associate,2025-08-12,Junior,Delhi NCR,Full-Time
1497,Isha Rao,9,Market Research Associate,2022-05-21,Mid,Pune,Contract
1498,Anjali Iyer,6,Operations Manager,2021-11-07,Senior,Chennai,Full-Time
1499,Vedant Singh,2,Instructional Designer,2018-02-04,Senior,Bengaluru,Contract
1500,Bhavna Rao,10,Analytics Consultant,2024-12-30,Junior,Delhi NCR,Full-Time
1501,Dev Rao,8,Customer Experience Analyst,2018-03-05,Senior,Mumbai,Full-Time
1502,Varun Bajaj,5,IT Support Specialist,2018-01-21,Senior,Pune,Full-Time
1503,Priya More,2,Learning Program Manager,2021-03-06,Senior,Bengaluru,Full-Time
1504,Deepa Iyer,7,Regional Sales Manager,2019-08-08,Lead,Mumbai,Full-Time
1505,Gaurav Saxena,3,Senior Financial Analyst,2023-04-23,Senior,Nagpur,Full-Time
1506,Janhavi Kapoor,5,Cybersecurity Analyst,2019-02-06,Lead,Delhi NCR,Full-Time
1507,Sakshi Singh,6,Process Executive,2025-08-12,Mid,Delhi NCR,Full-Time
1508,Ananya Rao,5,Cybersecurity Analyst,2020-03-28,Senior,Remote,Contract
1509,Radhika Jain,3,FP&A Analyst,2022-11-25,Junior,Chennai,Full-Time
1510,Mohit Jain,4,Marketing Analyst,2023-03-26,Mid,Pune,Full-Time
1511,Janhavi Saxena,1,People Operations Specialist,2019-07-30,Senior,Chennai,Full-Time
1512,Akash Gokhale,7,Account Manager,2024-05-05,Senior,Bengaluru,Full-Time
1513,Radhika Jain,7,Sales Analyst,2023-03-11,Senior,Mumbai,Full-Time
1514,Sameer Nair,4,Content Strategist,2025-04-15,Junior,Remote,Full-Time
1515,Vedant Bhosale,9,Senior Research Analyst,2019-05-13,Senior,Pune,Full-Time
1516,Pranav Singh,6,Process Executive,2024-04-21,Mid,Bengaluru,Full-Time
1517,Aarav Saxena,7,Account Manager,2026-01-24,Mid,Hyderabad,Full-Time
1518,Anjali Bhosale,1,People Operations Specialist,2019-09-19,Senior,Hyderabad,Full-Time
1519,Neha Khan,2,Learning Program Manager,2018-04-11,Lead,Pune,Full-Time
1520,Gaurav Bajaj,4,Marketing Manager,2023-06-05,Senior,Delhi NCR,Contract
1521,Naina Singh,7,Sales Executive,2025-05-19,Junior,Bengaluru,Full-Time
1522,Priya Thakur,8,Customer Success Associate,2025-05-16,Junior,Remote,Full-Time
1523,Sakshi Pawar,4,Content Strategist,2025-06-27,Junior,Delhi NCR,Full-Time
1524,Naina Singh,5,IT Support Specialist,2019-03-16,Senior,Delhi NCR,Full-Time
1525,Janhavi Patil,2,Instructional Designer,2022-05-15,Junior,Pune,Full-Time
1526,Nikhil Gupta,10,Reporting Analyst,2023-04-01,Senior,Bengaluru,Full-Time
1527,Zoya Bhosale,6,Operations Manager,2023-08-24,Mid,Mumbai,Full-Time
1528,Rohan Shah,7,Account Manager,2021-12-12,Mid,Bengaluru,Full-Time
1529,Meera Mehta,8,Team Lead - Support,2025-05-20,Junior,Nagpur,Full-Time
1530,Priya Gokhale,6,Supply Chain Analyst,2020-01-09,Senior,Delhi NCR,Full-Time
1531,Kavya Mishra,7,Account Manager,2024-08-08,Mid,Mumbai,Full-Time
1532,Aniket More,1,HR Executive,2026-03-21,Junior,Remote,Full-Time
1533,Mihir Saxena,4,Marketing Manager,2020-08-06,Lead,Hyderabad,Full-Time
1534,Kunal Gokhale,9,Insights Analyst,2019-12-14,Senior,Mumbai,Full-Time
1535,Rutuja Mehta,6,Operations Manager,2019-04-14,Mid,Chennai,Contract
1536,Kabir Nair,7,Regional Sales Manager,2018-05-01,Lead,Remote,Full-Time
1537,Deepa Joshi,2,Training Analyst,2025-02-23,Junior,Remote,Full-Time
1538,Bhavna Iyer,7,Business Development Executive,2020-07-12,Mid,Mumbai,Contract
1539,Aditya Saxena,1,HR Analyst,2025-07-01,Junior,Pune,Full-Time
1540,Aman Shah,8,Customer Success Associate,2024-05-16,Mid,Remote,Full-Time
1541,Priya Verma,8,Team Lead - Support,2024-05-25,Senior,Bengaluru,Full-Time
1542,Aman Mishra,5,Software Engineer,2025-01-05,Junior,Bengaluru,Contract
1543,Akash Kapoor,4,Marketing Manager,2019-04-29,Senior,Chennai,Full-Time
1544,Harsh Khan,3,Senior Financial Analyst,2021-04-02,Lead,Chennai,Full-Time
1545,Aman Chavan,9,Senior Research Analyst,2019-10-09,Lead,Hyderabad,Contract
1546,Shreya Patil,10,Data Analyst,2023-08-11,Mid,Remote,Full-Time
1547,Harsh Joshi,7,Account Manager,2018-05-13,Senior,Pune,Full-Time
1548,Siddharth More,3,Financial Analyst,2026-03-25,Junior,Hyderabad,Full-Time
1549,Yash Bajaj,1,People Operations Specialist,2024-04-28,Senior,Chennai,Full-Time
1550,Ananya Mane,10,Analytics Consultant,2024-09-16,Junior,Bengaluru,Full-Time
1551,Priya Deshmukh,7,Sales Analyst,2019-03-03,Mid,Nagpur,Full-Time
1552,Akash Sharma,4,Digital Marketing Executive,2020-07-21,Mid,Nagpur,Full-Time
1553,Kunal Naik,6,Quality Analyst,2018-08-02,Senior,Nagpur,Full-Time
1554,Shreya Mane,6,Operations Manager,2019-04-19,Senior,Chennai,Full-Time
1555,Ananya Mishra,4,Marketing Analyst,2018-08-26,Mid,Hyderabad,Full-Time
1556,Aarav Sethi,8,Customer Success Associate,2024-01-06,Mid,Pune,Full-Time
1557,Aditya Shah,1,People Operations Specialist,2022-12-02,Mid,Hyderabad,Full-Time
1558,Anjali More,2,L&D Coordinator,2022-06-18,Mid,Mumbai,Full-Time
1559,Rutuja Bajaj,10,Analytics Consultant,2020-04-23,Senior,Hyderabad,Full-Time
1560,Ishaan Sethi,7,Business Development Executive,2022-02-11,Mid,Delhi NCR,Full-Time
1561,Kavya Mane,7,Account Manager,2023-08-25,Junior,Remote,Full-Time
1562,Radhika Deshmukh,1,HR Coordinator,2019-07-16,Lead,Delhi NCR,Contract
1563,Avni Patil,3,Accounts Analyst,2022-03-06,Mid,Remote,Full-Time
1564,Aditya Gupta,10,Analytics Consultant,2018-03-29,Senior,Nagpur,Full-Time
1565,Shreya Khan,8,Team Lead - Support,2018-12-13,Mid,Pune,Full-Time
1566,Kunal Kulkarni,5,Cloud Engineer,2018-07-01,Mid,Pune,Full-Time
1567,Sameer Gokhale,1,HR Business Partner,2021-11-25,Senior,Delhi NCR,Contract
1568,Shreya Iyer,3,Finance Executive,2018-04-23,Senior,Pune,Full-Time
1569,Ishaan Sethi,6,Operations Manager,2026-02-02,Mid,Nagpur,Contract
1570,Kunal Jain,7,Business Development Executive,2023-10-27,Mid,Bengaluru,Full-Time
1571,Ananya Deshmukh,4,Content Strategist,2025-08-27,Mid,Chennai,Contract
1572,Isha More,5,IT Support Specialist,2024-11-26,Junior,Pune,Full-Time
1573,Harsh Sethi,4,Digital Marketing Executive,2025-05-30,Junior,Remote,Full-Time
1574,Kavya Pawar,1,HR Coordinator,2018-02-06,Senior,Hyderabad,Full-Time
1575,Shreya Chavan,1,HR Business Partner,2018-11-22,Senior,Mumbai,Full-Time
1576,Pranav Singh,2,Training Analyst,2021-02-05,Senior,Bengaluru,Full-Time
1577,Anjali Yadav,9,Research Analyst,2025-05-10,Junior,Bengaluru,Contract
1578,Riya Naik,9,Market Research Associate,2024-07-03,Junior,Pune,Full-Time
1579,Kavya Chavan,10,Senior Data Analyst,2018-03-08,Senior,Pune,Contract
1580,Neha Nair,3,Financial Analyst,2019-03-24,Mid,Hyderabad,Full-Time
1581,Vedant Iyer,4,Content Strategist,2022-03-02,Senior,Nagpur,Full-Time
1582,Komal Shah,2,Instructional Designer,2021-08-30,Mid,Chennai,Full-Time
1583,Bhavna Verma,10,Reporting Analyst,2021-04-19,Senior,Delhi NCR,Full-Time
1584,Dev Saxena,10,Reporting Analyst,2018-04-15,Mid,Chennai,Full-Time
1585,Mihir Singh,5,Cloud Engineer,2024-07-14,Junior,Mumbai,Full-Time
1586,Rohan Yadav,10,Senior Data Analyst,2020-07-08,Senior,Nagpur,Contract
1587,Sameer Pawar,7,Account Manager,2023-12-02,Mid,Chennai,Full-Time
1588,Gaurav Shah,3,Accounts Analyst,2024-06-14,Mid,Chennai,Full-Time
1589,Yash Deshmukh,5,Cloud Engineer,2026-05-23,Mid,Nagpur,Full-Time
